date,Close,High,Low,Open,Volume,aVWAP_OB_bull_817,aVWAP_OB_bull_583,aVWAP_OB_bull_523,aVWAP_OB_bull_297,aVWAP_OB_bear_676,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,86.0407030168,86.198702701,84.835955425,85.704953688,630932,,,,,,#000000,,,,,,False,False,False,False,False,,85.517329063,85.517329063,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,630932.0,False,False,False,False
2022-01-04 00:00:00+00:00,85.1420798131,86.2480776023,84.7470806026,86.0012030958,467067,,,,,,#000000,,,,0.0,,False,False,False,True,False,,85.49757910245,85.517329063,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-467067,-18316.352941176472,False,False,False,False,624505.9215686275,False,False,False,False
2022-01-05 00:00:00+00:00,82.2980854978,84.3915813132,82.1993356952,83.8583323791,748568,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,83.29545850420001,83.29545850420001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1215635,-65270.02537485583,False,False,False,False,629371.1011149558,False,False,False,False
2022-01-06 00:00:00+00:00,81.4290872348,82.0808359321,80.7082136757,81.9425862084,610903,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,81.3945248039,83.29545850420001,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1826538,-134339.35771309678,False,False,False,False,628646.8618555458,False,False,False,False
2022-01-07 00:00:00+00:00,79.5528409852,80.354393133,79.4254537398,79.8688403535,841102,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,79.88992343640001,83.29545850420001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2667640,-233684.48094003415,False,False,False,False,636978.4359004264,False,False,False,False
2022-01-10 00:00:00+00:00,77.5482199921,78.071593946,75.8398484069,76.5113470647,1300103,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,76.95572117645,83.29545850420001,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3967743,-380118.1483541505,False,False,False,False,662983.3207670763,False,False,False,False
2022-01-11 00:00:00+00:00,78.5949678998,78.7825925248,76.3237224397,76.827346433,1361874,,,,,,#000000,,,,2.280527834328286,-47.787888000701564,False,False,False,True,True,,76.95572117645,83.29545850420001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2605869,-467402.49547751714,False,False,False,False,690390.7983840537,False,False,False,False
2022-01-12 00:00:00+00:00,77.6074698737,78.0830489231,76.9458461962,77.46922015,1148990,,,,,,#000000,,,,3.8931968402032315,-46.27833173302675,False,False,False,True,True,,76.95572117645,83.29545850420001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3754859,-596322.3583999674,False,False,False,False,708375.0808003654,False,False,False,False
2022-01-13 00:00:00+00:00,77.1433458014,77.6765947355,76.8569713738,77.5975948934,737125,,,,,,#000000,,,,5.106808448141342,-45.18293450553658,False,False,False,True,True,,76.95572117645,83.29545850420001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4491984,-749093.4031685961,False,False,False,False,709502.5286121159,False,False,False,False
2022-01-14 00:00:00+00:00,77.6074698737,77.7950944986,76.827346433,76.975471137,522109,,,,,,#000000,,,,6.949066657343199,-43.48880026123684,False,False,False,True,True,,76.95572117645,83.29545850420001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3969875,-875398.5638286512,False,False,False,False,702153.7627841898,False,False,False,False
