date,Close,High,Low,Open,Volume,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-24 00:00:00+00:00,24.7556532485,24.7615841668,24.736872007,24.7516993029,250119,,#000000,,,,,,False,False,False,False,False,,24.749228086899997,24.749228086899997,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,250119.0,False,False,False,False
2025-01-31 00:00:00+00:00,24.7633634423,24.8110084865,24.7633634423,24.7714690308,745080,,#000000,,,,100.0,,False,False,True,False,False,,24.749228086899997,24.787185964400003,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,745080,55191.11111111111,False,False,False,False,286782.77777777775,False,False,False,False
2025-02-07 00:00:00+00:00,24.8307782144,24.899972262,24.8060660546,24.8060660546,246,,#000000,,,,100.0,50.0,False,False,True,False,True,,24.749228086899997,24.8530191583,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,745326,106312.21399176953,False,False,False,False,265557.83127572015,False,False,False,False
2025-02-14 00:00:00+00:00,24.8159509185,24.8554903743,24.7171022791,24.8505479423,227,,#000000,,,,96.09899198001064,46.281851730947636,False,False,True,False,False,,24.749228086899997,24.8530191583,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,745099,153629.7536960829,False,False,False,False,245903.6956256668,False,False,False,False
2025-02-21 00:00:00+00:00,24.8841564797,24.8851449661,24.7813538947,24.7813538947,75465,,#000000,,,,94.87440000603966,45.25180731895931,False,False,True,False,False,,24.833249430400002,24.8530191583,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,820564,203032.290459336,False,False,False,False,233278.60706080258,False,False,False,False
2025-02-28 00:00:00+00:00,25.0698930731,25.0698930731,24.899972262,24.899972262,425010,,#000000,,,,95.12471843067895,45.25180731895931,False,False,True,False,True,,24.984932667549998,24.984932667549998,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1245574,280257.60227716295,False,False,False,False,247480.9324637061,False,False,False,False
2025-03-07 00:00:00+00:00,24.8385829268,25.0754285969,24.8191677234,25.0754285969,283498,24.91105974903333,#000000,,24.91105974903333,,86.05681834382234,37.12426402110775,False,False,True,False,False,,24.947298160149998,24.984932667549998,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,962076,330762.6687751509,False,False,False,False,250148.86339232046,False,False,False,False
2025-03-14 00:00:00+00:00,24.6751386124,24.9307060858,24.6751386124,24.9307060858,1145,24.910453417186897,#000000,,24.910453417186897,,76.01780008837424,27.948947607930535,False,False,True,False,False,,24.947298160149998,24.369264727450002,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,960931,377441.80442143604,False,False,False,False,231704.13277066709,False,False,False,False
2025-03-21 00:00:00+00:00,24.6999029025,24.7741957726,24.6999029025,24.7345729086,126160,24.853397382780397,#000000,,24.853397382780397,,68.71691198876526,21.621386180986306,False,False,False,False,False,,24.947298160149998,24.275512340749998,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1087091,430008.4115013297,False,False,False,False,223886.0488617288,False,False,False,False
2025-03-28 00:00:00+00:00,24.5027791536,24.6454214644,24.4027314218,24.6454214644,446,24.853032534875265,#000000,,24.853032534875265,,60.662352806952356,14.644205285326365,False,True,False,True,False,,24.947298160149998,23.9718583552875,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1086645,478648.15879752743,False,False,False,False,207334.9341312304,False,False,False,False
