date,Close,High,Low,Open,Volume,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-14 00:00:00+00:00,3.0492,9.8,2.53,8.05,1987926,,#000000,,,,,,False,False,False,False,False,,6.165,6.165,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,1987926.0,False,False,False,False
2025-02-21 00:00:00+00:00,3.77,9.89,3.7,4.33,60691203,,#000000,,,,100.0,,False,False,True,False,False,,6.165,6.795,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,60691203,4495644.666666666,False,False,False,False,6336316.888888888,False,False,False,False
2025-02-28 00:00:00+00:00,2.24,3.8828,1.76,3.77,3168949,,#000000,,,,84.5647252521095,-11.741098991562012,False,False,True,False,True,,2.8214,2.8214,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,57522254,8423541.654320987,False,False,False,False,6101697.045267489,False,False,False,False
2025-03-07 00:00:00+00:00,2.13,2.61,1.94,2.3,986141,,#000000,,,,72.2148209943918,-11.741098991562012,False,False,True,False,True,,2.275,2.275,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,56536113,11987435.828074988,False,False,False,False,5722766.967840267,False,False,False,False
2025-03-14 00:00:00+00:00,2.25,2.28,1.91,2.09,405235,,#000000,,,,63.493576426273314,-11.741098991562012,False,False,False,True,True,,2.0949999999999998,2.275,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,56941348,15317355.248217583,False,False,False,False,5328875.710963211,False,False,False,False
2025-03-21 00:00:00+00:00,2.16,2.48,2.06,2.364,513597,,#000000,,,,56.39470048001088,-11.741098991562012,False,False,False,True,True,,2.0949999999999998,2.275,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,56427751,18362569.748349614,False,False,False,False,4972188.39904001,False,False,False,False
2025-03-28 00:00:00+00:00,1.98,2.25,1.76,2.12,426397,1.9966666666666668,#000000,,1.9966666666666668,,50.280747373889085,-11.741098991562012,False,False,False,True,True,,2.005,2.275,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,56001354,21150627.841064457,False,False,False,False,4635463.110222231,False,False,False,False
2025-04-04 00:00:00+00:00,1.97,2.09,1.85,1.99,180689,1.9887297790867633,#000000,,1.9887297790867633,,45.493319688679236,-11.741098991562012,False,False,False,True,True,,2.005,-4.93885,-1,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,55820665,23718778.74172635,False,False,False,False,4305479.842798362,False,False,False,False
2025-04-11 00:00:00+00:00,1.96,2.0298,1.8224,1.91,113677,1.9806341702704866,#000000,,1.9806341702704866,,41.73569403009254,-11.741098991562012,False,False,False,True,True,,2.005,-2.334275,-1,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,55706988,26088275.723820694,False,False,False,False,3994975.9285170017,False,False,False,False
2025-04-18 00:00:00+00:00,1.95,1.99,1.85,1.915,74897,1.9758678788259643,#000000,,1.9758678788259643,,38.776993008299705,-11.741098991562012,True,False,False,True,True,,2.005,0.1724250000000005,-1,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,55632091,28276706.485019162,False,False,False,False,3704599.7115898165,False,False,False,False
