date,Close,High,Low,Open,Volume,aVWAP_OB_bull_136,aVWAP_OB_bear_163,aVWAP_OB_bear_130,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,25.24,25.72,24.7,25.31,993354,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,25.21,25.21,1,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,993354.0,False,False,False,False
2022-01-07 00:00:00+00:00,25.5,26.45,24.52,25.33,1171092,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,,False,False,True,False,False,,25.485,25.485,1,0,,,False,False,False,False,,,False,False,False,False,1171092,86747.55555555555,False,False,False,False,1006519.7777777778,False,False,False,False
2022-01-14 00:00:00+00:00,26.4,26.995,24.6801,25.24,1051157,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,50.0,False,False,True,False,True,,25.83755,25.83755,1,0,,,False,False,False,False,,,False,False,False,False,2222249,244932.8477366255,False,False,False,False,1009826.2386831276,False,False,False,False
2022-01-21 00:00:00+00:00,24.55,26.62,24.17,26.32,1252260,,,,0.0,0.0,0.0,0.0,,#000000,,,,85.9039027140702,36.564657274348164,False,False,True,False,False,,25.395000000000003,25.83755,-1,0,,,False,False,False,False,,,False,False,False,False,969989,298640.71086724586,False,False,False,False,1027784.29507697,False,False,False,False
2022-01-28 00:00:00+00:00,23.89,25.245,23.08,23.94,1341816,,,,0.0,0.0,0.0,0.0,24.071666666666665,#000000,,24.071666666666665,,73.3544781198118,25.099052878154097,False,False,True,False,False,,24.1625,24.1625,-1,0,,,False,False,False,False,,,False,False,False,False,-371827,248976.43598819064,False,False,False,False,1051045.9028490463,False,False,False,False
2022-02-04 00:00:00+00:00,24.9,26.11,23.83,23.83,1355499,,,,0.0,0.0,0.0,0.0,24.511386026474476,#000000,,24.511386026474476,,67.39517854899012,20.221636333258587,False,False,False,False,False,,24.1625,24.97,1,0,,,False,False,False,False,,,False,False,False,False,983672,303398.329618695,False,False,False,False,1073597.9841194872,False,False,False,False
2022-02-11 00:00:00+00:00,24.8,26.32,24.44,24.99,1337086,,,,0.0,0.0,0.0,0.0,24.73518834311876,#000000,,24.73518834311876,,62.50090030765299,16.340930673329666,False,False,False,False,False,,24.1625,25.380000000000003,-1,0,,,False,False,False,False,,,False,False,False,False,-353414,254745.56446175466,False,False,False,False,1093115.614925451,False,False,False,False
2022-02-18 00:00:00+00:00,25.44,26.76,24.6,24.73,1864466,,,,0.0,0.0,0.0,0.0,25.00853099191195,#000000,,25.00853099191195,,60.47504612766003,15.126054441200836,False,False,False,False,False,,31.7549625,25.380000000000003,1,1,,,False,False,False,False,,,False,False,False,False,1511052,347805.3004275506,False,False,False,False,1150252.6804865287,False,False,False,False
2022-02-25 00:00:00+00:00,26.15,26.23,23.56,25.25,1631754,,,,0.0,0.0,0.0,0.0,25.074576333965904,#000000,,25.074576333965904,,60.4374056483341,15.126054441200836,False,False,True,False,False,,31.5887125,25.380000000000003,1,1,,,False,False,False,False,,,False,False,False,False,3142806,554842.3892847691,False,False,False,False,1185919.444894934,False,False,False,False
2022-03-04 00:00:00+00:00,26.5,27.97,25.835,25.89,1855799,,,,0.0,0.0,0.0,0.0,26.088892075200132,#000000,,26.088892075200132,,61.04955692906759,15.126054441200836,False,True,True,False,True,,33.6730875,25.380000000000003,1,1,,,False,False,False,False,,,False,False,False,False,4998605,884009.9900784899,False,False,False,False,1235540.1526804946,False,False,False,False
2022-03-11 00:00:00+00:00,24.26,26.8,22.6,26.52,2827250,,,,0.0,0.0,0.0,0.0,25.0652338969614,#000000,,25.0652338969614,,56.853365238188104,12.814712799665848,False,True,False,False,False,,32.1775,25.380000000000003,-1,1,,,False,False,False,False,,,False,False,False,False,2171355,979368.8797023054,False,False,False,False,1353444.5858152728,False,False,False,False
2022-03-18 00:00:00+00:00,25.62,25.7513,23.21,24.41,1492290,,,,0.0,0.0,0.0,0.0,25.041898586551792,#000000,,25.041898586551792,,55.87636847331798,12.09035483916287,False,True,False,False,False,,31.9923875,16.968912500000002,-1,1,,,False,False,False,False,,,False,False,False,False,3663645,1178204.147872505,False,False,False,False,1363729.4313104379,False,False,False,False
