date,Open,High,Low,Close,Volume,aVWAP_OB_bull_657,aVWAP_OB_bull_600,aVWAP_OB_bear_833,aVWAP_OB_bear_286,OB,OB_High,OB_Low,OB_Mitigated_Index,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-02 15:00:00+00:00,30.325,30.325,30.06,30.15,6597.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,,,False,False,False,False,False,,30.1925,30.1925,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,6597.0,False,False,False,False
2024-12-02 16:00:00+00:00,30.15,30.34,30.15,30.33,3854.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,100.0,,False,False,True,False,False,,30.1925,30.244999999999997,1,0,,,False,False,False,False,,,False,False,False,False,3854.0,59.751937984496124,False,False,False,False,6554.472868217054,False,False,False,False
2024-12-02 17:00:00+00:00,30.33,30.405,30.31,30.365,1855.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,100.0,50.0,False,False,True,False,True,,30.3575,30.3575,1,0,,,False,False,False,False,,,False,False,False,False,5709.0,147.33717925605433,False,False,False,False,6481.612823748573,False,False,False,False
2024-12-02 18:00:00+00:00,30.365,30.485,30.355,30.405,3106.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,100.0,50.0,False,False,True,False,True,,30.3575,30.42,-1,0,,,False,False,False,False,,,False,False,False,False,8815.0,281.71954856991397,False,False,False,False,6429.277741209835,False,False,False,False
2024-12-02 19:00:00+00:00,30.405,30.405,30.265,30.29,3068.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,89.58654717825121,40.454334913396934,False,False,True,False,False,,30.335,30.42,-1,0,,,False,False,False,False,,,False,False,False,False,5747.0,366.452578824644,False,False,False,False,6377.164908012783,False,False,False,False
2024-12-02 20:00:00+00:00,30.29,30.355,30.19,30.28,7018.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,81.53666099368672,33.65379773430999,False,False,True,False,False,,30.2725,30.42,1,0,,,False,False,False,False,,,False,False,False,False,-1271.0,341.0657171374402,False,False,False,False,6387.10033579553,False,False,False,False
2024-12-03 15:00:00+00:00,30.41,30.61,30.3,30.605,3471.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,81.81034411672395,33.65379773430999,False,False,True,False,False,,30.455,30.455,1,0,,,False,False,False,False,,,False,False,False,False,2200.0,369.8864036934488,False,False,False,False,6341.889477876219,False,False,False,False
2024-12-03 16:00:00+00:00,30.625,30.74,30.605,30.71,3076.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,82.81905765387788,33.65379773430999,False,False,True,False,True,,30.6725,30.6725,1,0,,,False,False,False,False,,,False,False,False,False,5276.0,445.95018038037205,False,False,False,False,6291.255532482789,False,False,False,False
2024-12-03 17:00:00+00:00,30.705,30.745,30.595,30.745,2705.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,83.77521814399039,29.862625018392563,False,False,True,False,True,,30.67,30.6725,1,0,,,False,False,False,False,,,False,False,False,False,7981.0,562.7726582039322,False,False,False,False,6235.654671514063,False,False,False,False
2024-12-03 18:00:00+00:00,30.755,30.835,30.675,30.68,4204.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,81.92025214377942,29.862625018392563,False,False,True,False,True,,30.67,30.755000000000003,-1,0,,,False,False,False,False,,,False,False,False,False,3777.0,612.605640247282,False,False,False,False,6204.156149475085,False,False,False,False
2024-12-03 19:00:00+00:00,30.69,30.72,30.59,30.695,5003.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,80.7607973083341,29.862625018392563,False,False,True,False,False,,30.655,30.755000000000003,-1,0,,,False,False,False,False,,,False,False,False,False,8780.0,739.231909390735,False,False,False,False,6185.533573514231,False,False,False,False
2024-12-03 20:00:00+00:00,30.695,30.765,30.65,30.69,7846.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,79.72652641287925,34.24799341550778,False,False,True,False,False,,30.655,30.755000000000003,-1,0,,,False,False,False,False,,,False,False,False,False,934.0,742.2515697102585,False,False,False,False,6211.277239041141,False,False,False,False
2024-12-04 15:00:00+00:00,31.06,31.39,30.925,31.29,5081.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,82.58073218025471,34.24799341550778,False,False,True,False,True,,31.1575,31.1575,1,0,,,False,False,False,False,,,False,False,False,False,6015.0,823.9996073891693,False,False,False,False,6193.7535609164715,False,False,False,False
2024-12-04 16:00:00+00:00,31.29,31.455,31.15,31.45,5006.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,85.0277098188776,30.125372199271723,False,False,True,False,True,,31.3025,31.3025,1,0,,,False,False,False,False,,,False,False,False,False,11021.0,982.0926367319729,False,False,False,False,6175.338777026293,False,False,False,False
2024-12-04 17:00:00+00:00,31.45,31.48,31.29,31.4,3722.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,85.58842330518486,30.63710550577511,False,False,True,False,True,,31.384999999999998,31.384999999999998,1,0,,,False,False,False,False,,,False,False,False,False,7299.0,1080.0291849996943,False,False,False,False,6137.302516917358,False,False,False,False
2024-12-04 18:00:00+00:00,31.4,31.42,31.25,31.37,2216.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,85.26298691050145,30.63710550577511,False,False,True,False,True,,31.384999999999998,31.384999999999998,-1,0,,,False,False,False,False,,,False,False,False,False,5083.0,1142.0907480229548,False,False,False,False,6076.5071290581745,False,False,False,False
2024-12-04 19:00:00+00:00,31.34,31.39,31.285,31.33,3022.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,84.03936972201689,30.63710550577511,False,False,True,False,True,,31.384999999999998,30.735625,-1,0,,,False,False,False,False,,,False,False,False,False,2061.0,1156.3374030923665,False,False,False,False,6029.150429382854,False,False,False,False
2024-12-04 20:00:00+00:00,31.335,31.415,31.23,31.34,8574.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,83.22605980106499,30.63710550577511,False,False,True,False,True,,31.384999999999998,30.721562499999997,-1,0,,,False,False,False,False,,,False,False,False,False,10635.0,1303.2934123467483,False,False,False,False,6068.605461485445,False,False,False,False
2024-12-05 15:00:00+00:00,31.48,31.69,31.41,31.58,2804.0,,,,,0.0,0.0,0.0,0.0,#000000,,,,83.8688799165246,30.63710550577511,False,False,True,False,True,,31.384999999999998,30.90125,1,0,,,False,False,False,False,,,False,False,False,False,13439.0,1491.4439020778063,False,False,False,False,6017.991423322879,False,False,False,False
