date,Close,High,Low,Open,Volume,aVWAP_OB_bull_111,aVWAP_OB_bull_10,aVWAP_OB_bear_158,aVWAP_OB_bear_117,aVWAP_OB_bear_55,aVWAP_OB_bear_49,aVWAP_OB_bear_13,aVWAP_OB_bear_0,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,5.36,5.8,5.08,5.44,3691732,,5.413333333333332,,,,,,6.303192947642902,1.0,5.8,5.08,18.0,5.759806230129596,#000000,,5.759806230129596,,28.917567000787898,-30.887245127980602,True,False,False,True,True,,6.5,2.9906499999999996,-1,1,,,False,False,False,False,,,False,False,False,False,-14933296,-3599673.79911544,False,False,False,False,5548693.466261721,False,False,False,False
2022-03-18 00:00:00+00:00,6.08,6.2,5.12,5.32,5516979,,5.644987022975673,,,,,,6.262652433850828,0.0,0.0,0.0,0.0,5.822099999972745,#000000,,5.822099999972745,,32.36523714916603,-27.38918184130892,True,False,False,True,True,,6.5,3.1449500000000006,-1,1,,,False,False,False,False,,,False,False,False,False,-9416317,-4030536.2584402217,False,False,False,False,5546344.246538631,False,False,False,False
2022-03-25 00:00:00+00:00,7.04,7.12,5.86,6.04,9898502,,6.177722383688296,,,,,,6.314519535700572,0.0,0.0,0.0,0.0,6.129015571861849,#000000,,6.129015571861849,,37.72912000107954,-22.08573595484668,True,False,False,False,True,,6.5,3.7424500000000003,1,1,,,False,False,False,False,,,False,False,False,False,482185,-3696260.6096668723,False,False,False,False,5868726.302350584,False,False,False,False
2022-04-01 00:00:00+00:00,6.72,7.48,6.4,6.76,10461308,,6.421470061804354,,,,,6.866666666666667,6.379539449094339,-1.0,7.48,6.4,0.0,6.453355139076053,#000000,,6.453355139076053,,40.99705667088729,-18.863898743798448,True,False,False,False,True,,9.762550000000001,4.117450000000001,1,1,,,False,False,False,False,,,False,False,False,False,-9979123,-4161657.8237656225,False,False,False,False,6208917.539213504,False,False,False,False
2022-04-08 00:00:00+00:00,5.92,7.04,5.84,6.8,7180350,,6.3912230765765115,,,,,6.622460028038937,6.371098629234029,0.0,0.0,0.0,0.0,6.3846597804985405,#000000,,6.3846597804985405,,41.655023190712924,-18.117991874347933,True,False,False,False,True,,9.36755,4.117450000000001,1,1,,,False,False,False,False,,,False,False,False,False,-17159473,-5124458.947931131,False,False,False,False,6280875.499271763,False,False,False,False
2022-04-15 00:00:00+00:00,6.96,7.28,5.76,5.88,6356952,,6.4318436136420205,,,,,6.634169851226106,6.389451963724424,0.0,0.0,0.0,0.0,6.417518769624525,#000000,,6.417518769624525,,44.45568116610853,-15.228582050975866,True,False,False,False,True,,9.692499999999999,4.117450000000001,1,1,,,False,False,False,False,,,False,False,False,False,-10802521,-5545056.136973269,False,False,False,False,6286510.795622002,False,False,False,False
2022-04-22 00:00:00+00:00,5.84,6.96,5.78,6.96,5511181,,6.404806297127373,,,,,6.551840232506787,6.379433524380466,0.0,0.0,0.0,0.0,6.385722662634732,#000000,,6.385722662634732,,44.52437898810768,-14.943837193009017,True,False,False,False,True,,9.64,4.117450000000001,1,1,,,False,False,False,False,,,False,False,False,False,-16313702,-6342733.608308583,False,False,False,False,6229078.958909261,False,False,False,False
2022-04-29 00:00:00+00:00,5.64,5.96,5.4,5.72,6765765,,6.314632415122954,,,,,6.386746241095978,6.337371981079078,0.0,0.0,0.0,0.0,6.294148840484768,#000000,,6.294148840484768,,44.25559487149728,-14.911868675342802,True,False,False,True,True,,8.905,4.117450000000001,1,1,,,False,False,False,False,,,False,False,False,False,-23079467,-7582491.637322762,False,False,False,False,6268833.480471538,False,False,False,False
2022-05-06 00:00:00+00:00,5.36,6.028,5.2,5.6,8486612,,6.210286193087316,,,,,6.224186405478245,6.281682330807737,0.0,0.0,0.0,0.0,6.192113236695083,#000000,,6.192113236695083,,43.60054162235995,-14.911868675342802,True,False,False,True,False,,8.8795,4.117450000000001,1,1,,,False,False,False,False,,,False,False,False,False,-31566079,-9359053.664187742,False,False,False,False,6433113.370806979,False,False,False,False
2022-05-13 00:00:00+00:00,4.92,5.32,4.4,5.28,10136830,,6.0280733111080815,,,,,5.975988996107604,6.175070912134426,0.0,0.0,0.0,0.0,6.01624096403915,#000000,,6.01624096403915,,42.42675692677699,-14.911868675342802,True,False,False,True,False,,8.0805,4.117450000000001,1,0,,,False,False,False,False,,,False,False,False,False,-41702909,-11754894.800173834,False,False,False,False,6707462.750747203,False,False,False,False
2022-05-20 00:00:00+00:00,4.84,5.4,4.72,4.88,6918531,,5.9390399206380335,,,,,5.865265430867244,6.116423246413434,0.0,0.0,0.0,0.0,5.931123604626023,#000000,,5.931123604626023,,41.39543820153608,-14.911868675342802,True,False,False,True,False,,8.063,4.117450000000001,1,0,,,False,False,False,False,,,False,False,False,False,-48621440,-14485750.000160957,False,False,False,False,6723097.43587704,False,False,False,False
2022-05-27 00:00:00+00:00,4.64,4.88,4.44,4.8,5875845,,5.852005801589029,,,,,5.760068648156515,6.057568327218695,0.0,0.0,0.0,0.0,5.847714228565649,#000000,,5.847714228565649,,40.29185785045912,-14.911868675342802,True,False,False,True,False,,7.423,4.117450000000001,1,0,,,False,False,False,False,,,False,False,False,False,-54497285,-17449567.40755644,False,False,False,False,6660337.9961824445,False,False,False,False
2022-06-03 00:00:00+00:00,4.48,4.76,4.32,4.76,3816954,,5.795899612695662,,,,,5.693878419147138,6.0184130859908995,0.0,0.0,0.0,0.0,5.793904996050178,#000000,,5.793904996050178,,39.191849514957134,-14.911868675342802,True,False,False,True,False,,7.018,4.117450000000001,1,0,,,False,False,False,False,,,False,False,False,False,-58314239,-20476580.118107818,False,False,False,False,6449716.959428189,False,False,False,False
2022-06-10 00:00:00+00:00,4.2,4.72,4.12,4.52,3633058,,5.740036335387109,,,,,5.6287429668394235,5.978850919320911,0.0,0.0,0.0,0.0,5.740254165344215,#000000,,5.740254165344215,,37.9199885280018,-14.911868675342802,True,False,False,True,False,,6.552999999999999,4.117450000000001,1,0,,,False,False,False,False,,,False,False,False,False,-61947297,-23548485.072322056,False,False,False,False,6241075.555026102,False,False,False,False
2022-06-17 00:00:00+00:00,3.7648,4.0,3.6396,3.9596,2332596,,5.6932176330758155,,,,,5.5737285316732095,5.946262535230266,0.0,0.0,0.0,0.0,5.695160738324774,#000000,,5.695160738324774,,36.32749718266217,-14.911868675342802,True,False,False,True,False,,5.72045,4.117450000000001,-1,0,,,False,False,False,False,,,False,False,False,False,-64279893,-26565626.4002982,False,False,False,False,5951558.550950094,False,False,False,False
2022-06-24 00:00:00+00:00,4.24,4.28,3.7096,3.8796,1575521,,5.66726863773021,,,,,5.543888966496522,5.927550421585801,0.0,0.0,0.0,0.0,5.670192065390064,#000000,,5.670192065390064,,36.42256166760787,-14.911868675342802,True,False,False,True,False,,5.72045,2.09025,-1,0,,,False,False,False,False,-0.3079034759796101,-0.3079034759796101,False,False,False,False,-62704372,-29242570.51879463,False,False,False,False,5627407.621250087,False,False,False,False
2022-07-01 00:00:00+00:00,3.7608,4.48,3.6404,4.28,1650444,,5.639043862549957,,,,,5.511504867215492,5.907141083191129,0.0,0.0,0.0,0.0,5.643013934847781,#000000,,5.643013934847781,,35.79714134713407,-14.911868675342802,True,False,False,True,False,,5.72045,2.1513,-1,1,0.8488708951866847,1.146630679262258,False,False,False,False,-0.28675936698571264,-0.29733142148266134,False,False,False,False,-64354816,-31843477.591476507,False,False,False,False,5332817.723379711,False,False,False,False
2022-07-08 00:00:00+00:00,4.2,4.2,3.6,3.6812,1254960,,5.618691095556629,,,,,5.488360043702804,5.8922134630648975,0.0,0.0,0.0,0.0,5.2987318123077305,#000000,,5.192708042961961,,36.455008635045445,-14.911868675342802,True,False,False,True,True,,5.6739,2.1261000000000005,-1,1,0.8748274275195582,1.1371375977910723,False,False,False,False,-0.32390737263509467,-0.310619397058878,False,False,False,False,-63099856,-34158764.88099676,False,False,False,False,5030754.188314547,False,False,False,False
2022-07-15 00:00:00+00:00,4.06,4.4,3.8,4.12,3279228,,5.5705437291916935,,,,,5.434433711057719,5.8560253968478255,0.0,0.0,0.0,0.0,5.274173860807329,#000000,,5.17184765003887,,36.74442484850523,-14.911868675342802,True,False,False,True,True,,5.6739,2.3560999999999996,-1,1,0.8792382721783558,1.1189038550859265,False,False,False,False,-0.27765217340324677,-0.2941357852310624,False,False,False,False,-66379084,-36545455.18610811,False,False,False,False,4901011.507698655,False,False,False,False
2022-07-22 00:00:00+00:00,4.2,4.8,4.04,4.04,4790806,,5.516817582431008,,,,,5.376547917927517,5.8130863999414375,0.0,0.0,0.0,0.0,5.109423755110331,#000000,,4.862153182725468,,37.34166788509522,-14.911868675342802,True,False,False,True,True,,5.6739,2.5561,-1,1,0.9233114490395227,1.0722368740998447,False,False,False,False,-0.20590411446936333,-0.25001994985021286,False,False,False,False,-61588278,-38400479.09824825,False,False,False,False,4892848.136758015,False,False,False,False
2022-07-29 00:00:00+00:00,4.28,4.32,4.0,4.2,1912207,,5.49414211809186,,,,,5.3520773500199645,5.794975511228657,0.0,0.0,0.0,0.0,5.087628167803616,#000000,,4.839541530773051,,38.024308976488584,-14.911868675342802,True,False,False,True,True,,5.6739,2.3411,-1,1,0.9430340086968079,1.060763724056738,False,False,False,False,-0.2640066256229673,-0.25701328773659005,False,False,False,False,-59676071,-39976448.86874838,False,False,False,False,4672059.904405569,False,False,False,False
2022-08-05 00:00:00+00:00,4.44,4.64,4.2,4.28,1630226,,5.4786976829912915,,,,,5.335954248066965,5.782002465364114,0.0,0.0,0.0,0.0,5.086312105938162,#000000,,4.844562336242196,,38.999642971053774,-14.911868675342802,True,False,False,True,True,,5.6739,2.6611,-1,1,0.9321218703333787,1.0775750053332818,False,False,False,False,-0.20590411446936333,-0.23145870110297667,False,False,False,False,-58045845,-41314922.6562485,False,False,False,False,4446738.8744496,False,False,False,False
2022-08-12 00:00:00+00:00,4.72,4.8,4.32,4.48,2361779,,5.460931441871604,,,,,5.318163667551597,5.766167536608813,0.0,0.0,0.0,0.0,5.0951586178633415,#000000,,4.866059811667809,,40.515832564871026,-14.083838871104682,True,False,False,False,True,,5.6739,2.83125,-1,1,0.9147890533658325,1.0951191962427917,False,False,False,False,-0.17520012717075775,-0.20332941413686723,False,False,False,False,-55684066,-42379303.64467454,False,False,False,False,4292297.402268149,False,False,False,False
2022-08-19 00:00:00+00:00,4.12,5.08,4.04,4.68,4174178,,5.424250226700974,,,,,5.280434179650233,5.734528501860193,0.0,0.0,0.0,0.0,4.982064584515443,#000000,,4.602696862335958,,40.47665402905915,-13.904565919041161,True,False,False,True,True,,5.6739,2.655150000000001,-1,1,0.8991472807293306,1.0805564287959761,False,False,False,False,-0.17520012717075775,-0.18926477065381248,False,False,False,False,-59858244,-43674039.96729124,False,False,False,False,4283547.816914953,False,False,False,False
2022-08-26 00:00:00+00:00,4.36,4.68,4.0,4.12,2616181,,5.4011099234951905,,,,,5.256652356560588,5.714479072723665,0.0,0.0,0.0,0.0,4.887689696868819,#000000,,4.36173743627834,,41.09290031809272,-13.081497692712368,True,False,False,True,True,,5.6739,2.495,-1,1,0.94035310959122,1.0596468904087801,False,False,False,False,-0.2236190657929852,-0.20644191822339886,False,False,False,False,-57242063,-44679078.71045485,False,False,False,False,4160039.163810142,False,False,False,False
2022-09-02 00:00:00+00:00,4.12,4.44,4.04,4.24,1170341,,5.389681314850526,,,,,5.244749175127975,5.704754599380052,0.0,0.0,0.0,0.0,4.8707784352566215,#000000,,4.338980528127844,,41.09483779459934,-12.856078020756506,True,False,False,True,True,,5.6739,2.4699999999999998,-1,1,0.9314460843616421,1.0705702072747803,False,False,False,False,-0.24595997579723206,-0.22620094701031546,False,False,False,False,-58412404,-45696362.06523597,False,False,False,False,3938580.040564946,False,False,False,False
2022-09-09 00:00:00+00:00,4.24,4.4,4.0,4.08,992281,,5.380267208304463,,,,,5.234991223149158,5.696679135546571,0.0,0.0,0.0,0.0,4.860333463552161,#000000,,4.327208910579094,,41.43557839078855,-12.298473024507913,True,False,False,True,True,,5.6739,2.5050000000000003,-1,1,0.944667595704566,1.0594311009099104,False,False,False,False,-0.254962979503827,-0.24058196325707124,False,False,False,False,-57420123,-46564788.80114442,False,False,False,False,3720335.667189765,False,False,False,False
2022-09-16 00:00:00+00:00,4.0,4.44,4.0,4.24,1193497,,5.36850621153681,,,,,5.222746303264134,5.686649854977037,0.0,0.0,0.0,0.0,4.845759165763045,#000000,,4.309457148955113,,41.202160963034586,-12.298473024507913,True,False,False,True,False,,5.6739,2.6450000000000005,-1,1,0.940672938384609,1.0805152979066022,False,False,False,False,-0.2504565060145019,-0.24551923463578657,False,False,False,False,-58613620,-47457294.815874465,False,False,False,False,3533162.4325831155,False,False,False,False
2022-09-23 00:00:00+00:00,3.5656,4.08,3.484,3.96,1397262,,5.3501975099281935,,,,,5.203077623744802,5.671788011004567,0.0,0.0,0.0,0.0,4.805741293224658,#000000,,4.247176485897051,,40.18965200768192,-12.298473024507913,True,False,False,True,False,,5.4605,2.1035,-1,1,0.8695537596626844,1.153724525650035,False,False,False,False,-0.34282825441539394,-0.29417374452559025,False,False,False,False,-60010882,-48387190.16284673,False,False,False,False,3374947.585725107,False,False,False,False
2022-09-30 00:00:00+00:00,3.4864,3.7596,3.484,3.56,847816,,5.338397865058203,,,,,5.19034809320854,5.66227386229413,0.0,0.0,0.0,0.0,4.780795153907893,#000000,,4.208731342770611,,39.25746866038848,-12.298473024507913,True,False,False,True,False,,5.23865,2.00495,-1,0,0.8325100516944285,1.1999080987937967,False,False,False,False,-0.34282825441539394,-0.3185009994704921,False,False,False,False,-60858698,-49311005.55819141,False,False,False,False,3187752.6534491736,False,False,False,False
2022-10-07 00:00:00+00:00,3.7604,4.32,3.5136,3.6,2472115,,5.310351861426161,,,,,5.160768760695899,5.638782415411575,0.0,0.0,0.0,0.0,4.744488308795054,#000000,,4.163337392691085,,39.411214970607745,-12.298473024507913,True,False,False,True,False,,5.23865,2.16735,-1,1,0.8619071088267736,1.1439132577624445,False,False,False,False,-0.26913565061833816,-0.29381832504441513,False,False,False,False,-58386583,-49983270.55388094,False,False,False,False,3134742.456897383,False,False,False,False
2022-10-14 00:00:00+00:00,3.6168,3.7952,3.3604,3.76,1232409,,5.294191414994044,,,,,5.143497570659451,5.62552657649811,0.0,0.0,0.0,0.0,4.4871567984584875,#000000,,3.976214783233865,,39.233129592288535,-12.298473024507913,True,False,False,True,False,,5.1003,2.0553,-1,1,0.847929617004211,1.2016242229797474,False,False,False,False,-0.34282825441539394,-0.31832328972990453,False,False,False,False,-59618992,-50697027.6980379,False,False,False,False,2993828.867497577,False,False,False,False
2022-10-21 00:00:00+00:00,3.5832,3.76,3.48,3.64,836376,,5.283503347411142,,,,,5.132116786710234,5.616701858660294,0.0,0.0,0.0,0.0,4.473554657593138,#000000,,3.960873530611605,,39.02309830738153,-12.298473024507913,True,False,False,True,False,,4.992500000000001,2.2474999999999996,-1,1,0.8454550284226743,1.194761727673591,False,False,False,False,-0.3280316542717817,-0.3231774720008431,False,False,False,False,-60455368,-51419867.72040546,False,False,False,False,2834017.5439792383,False,False,False,False
2022-10-28 00:00:00+00:00,3.8928,3.96,3.4488,3.596,961536,,5.2725355117585435,,,,,5.1205866750866,5.607449237136172,0.0,0.0,0.0,0.0,4.468999262068508,#000000,,3.9629886509795345,,39.902493727867764,-12.298473024507913,True,False,False,True,True,,4.992500000000001,2.2901999999999996,-1,1,0.8681910244110435,1.1154461144867285,False,False,False,False,-0.2974363139408882,-0.31030689297086567,False,False,False,False,-59493832,-52017939.14852357,False,False,False,False,2695315.2073881836,False,False,False,False
2022-11-04 00:00:00+00:00,3.8952,4.2,3.7196,3.9052,1416947,,5.25846332703644,,,,,5.106049583995174,5.595233717243785,0.0,0.0,0.0,0.0,4.471212675199715,#000000,,3.9802907023185097,,40.594465097579665,-11.938654155463148,True,False,False,True,True,,4.992500000000001,2.5154499999999995,-1,1,0.897176374300914,1.106452052925931,False,False,False,False,-0.16128561940959021,-0.23579625619022793,False,False,False,False,-58076885,-52466749.95233664,False,False,False,False,2600621.2661001696,False,False,False,False
2022-11-11 00:00:00+00:00,3.94,4.08,3.6,3.8732,1101482,,5.247199488785547,,,,,5.094378851229035,5.585493329216502,0.0,0.0,0.0,0.0,4.465927306309758,#000000,,3.9803505962215997,,41.29051468655089,-11.159009537452228,True,False,False,True,True,,4.992500000000001,2.3806499999999997,-1,1,0.9444930193202652,1.0714144690452687,False,False,False,False,-0.21657009432508337,-0.22618317525765563,False,False,False,False,-56975403,-52800724.25216356,False,False,False,False,2489573.913055713,False,False,False,False
2022-11-18 00:00:00+00:00,4.24,4.24,3.932,4.04,1312366,,5.236549320410399,,,,,5.083703708111409,5.5757983893982495,0.0,0.0,0.0,0.0,4.473092305054111,#000000,,4.0027012134646505,,42.85848513319895,-9.562261445382234,True,False,False,False,True,,4.992500000000001,2.7346500000000002,-1,1,0.9438667632150617,1.0675452570601016,False,False,False,False,-0.02006740497820661,-0.12312529011793112,False,False,False,False,-55663037,-53012747.41866996,False,False,False,False,2402373.3269034377,False,False,False,False
2022-11-25 00:00:00+00:00,4.0,4.2,3.8944,4.12,695796,,5.23044937787305,,,,,5.077517551919421,5.570336318117971,0.0,0.0,0.0,0.0,4.472686670737156,#000000,,4.0069773650478675,,43.37172782339127,-9.01321995622618,True,False,False,False,True,,4.992500000000001,2.6696,-1,1,0.9582373355886727,1.0300971156930794,False,False,False,False,-0.014582617322142801,-0.06885395372003696,False,False,False,False,-56358833,-53260605.6098796,False,False,False,False,2275960.191577257,False,False,False,False
2022-12-02 00:00:00+00:00,4.76,4.8,3.84,3.96,2791550,,5.215247024636017,,,,,5.063441486748733,5.554894442123084,0.0,0.0,0.0,0.0,4.507570440885775,#000000,,4.082338416436466,,45.993073790393204,-6.450076316914327,True,False,True,False,True,,4.992500000000001,2.895,-1,0,0.964371013515412,0.9784202984068111,False,False,False,False,0.17035847083596872,0.05075225855796588,False,False,False,False,-53567283,-53283322.45359222,False,True,False,False,2314152.0292382007,False,True,False,False
2022-12-09 00:00:00+00:00,3.72,5.08,3.71,4.84,2450242,,5.197299618461454,,,,4.169999999999999,5.045729007051785,5.5380932449925275,-1.0,5.08,3.71,0.0,4.370073372896741,#000000,,4.091558991654275,,45.44546497041879,-6.450076316914327,True,False,False,False,False,0.0,4.992500000000001,2.619299999999999,-1,1,0.9708642106946741,0.9582022711521032,False,False,False,False,0.22273825601278277,0.13674525728537432,False,False,False,False,-56017525,-53485855.97554835,False,False,False,False,2324232.7678131484,False,False,False,False
2022-12-16 00:00:00+00:00,3.5796,3.92,3.45,3.8,1285342,,5.1834859183893025,,,,3.9910322083686687,5.031361800715634,5.526152476779148,0.0,0.0,0.0,0.0,4.330501833300804,#000000,,4.0275529030555575,,44.73310603820641,-6.450076316914327,True,False,False,False,False,0.0,4.992500000000001,1.8380499999999995,-1,1,0.9827826646642351,1.0008581849388543,False,False,False,False,-0.2639279568681817,-0.0635913497914037,False,False,False,False,-57302867,-53768597.53291514,False,False,False,False,2247277.896123286,False,False,False,False
2022-12-23 00:00:00+00:00,3.12,3.595244,3.0472,3.5556,1288928,,5.1663681935489745,,,,3.8020007782667578,5.01320581586022,5.511835479394503,0.0,0.0,0.0,0.0,4.278562801593142,#000000,,3.946040910451607,,43.29588227933351,-4.166512307151194,True,False,False,True,False,0.0,4.992500000000001,1.4604555,-1,0,0.9510100287090901,1.0414666265221069,False,False,False,False,-0.34282825441539394,-0.2032098021033988,False,False,False,False,-58591795,-54125871.41936587,False,False,False,False,2176289.0149289686,False,False,False,False
2022-12-30 00:00:00+00:00,3.2,3.2,2.8,2.964,1633581,,5.143020120619475,,,,3.621584579009434,4.988324790359871,5.492461942056902,0.0,0.0,0.0,0.0,3.957044230335415,#000000,,3.621412412779336,,42.414615173285405,-5.0130914022671575,False,False,False,True,False,0.0,4.8306165,1.1693835,-1,0,0.9372044089202397,1.0839119577584106,False,False,False,False,-0.34282825441539394,-0.2730190282593964,False,False,False,False,-56958214,-54335674.57348692,False,False,False,False,2136088.4212305266,False,False,False,False
2023-01-06 00:00:00+00:00,3.28,3.35,2.9948,3.1852,714031,,5.133661975401588,,,,3.5815524522752638,4.978434795983953,5.4845786384553845,0.0,0.0,0.0,0.0,3.9449704392675464,#000000,,3.611006326769669,,41.97376694559916,-5.44690894566768,False,True,False,True,False,0.0,4.8306165,1.3885834999999997,-1,0,0.9526760284236614,1.0550939990332509,False,False,False,False,-0.26295947851907203,-0.2679892533892342,False,False,False,False,-56244183,-54477045.56804344,False,False,False,False,2030750.8344727098,False,False,False,False
2023-01-13 00:00:00+00:00,3.9596,4.04,3.208,3.36,2612864,,5.10935181330545,,,,3.621933277517275,4.953675364370902,5.462769294003987,0.0,0.0,0.0,0.0,3.9777015909112894,#000000,,3.6965011454918346,,43.50687435002126,-5.44690894566768,False,False,False,True,True,0.0,4.8306165,1.6436835,-1,0,0.9543504341002258,1.0202763848535406,False,False,False,False,-0.06609610024558894,-0.16704267681741156,False,False,False,False,-53631319,-54414399.15559578,False,False,False,False,2073870.328215472,False,False,False,False
2023-01-20 00:00:00+00:00,3.8596,4.12,3.6,4.04,1863428,,5.0940438434370865,,,3.8598666666666674,3.6593536161917335,4.938349342346268,5.448638012796948,-1.0,4.12,3.6,0.0,3.857578243201632,#000000,,3.7254232646093612,,44.46194144514523,-5.44690894566768,False,False,False,False,True,0.0,4.8306165,1.8142835000000002,-1,0,0.9642828069319523,1.0431535802683354,False,False,False,False,0.033859063677256364,-0.0665918065700776,False,False,False,False,-55494747,-54494424.92184795,False,False,False,False,2058282.0076069185,False,False,False,False
2023-01-27 00:00:00+00:00,3.68,3.948,3.6,3.84,1044400,,5.08482778119226,,,3.817772127374797,3.666102502541777,4.929032665959486,5.440249987265674,0.0,0.0,0.0,0.0,3.852891226524957,#000000,,3.721876503293302,,44.77605324181365,-7.870368695547775,True,False,False,False,True,0.0,4.8306165,1.9577835,-1,1,0.9671643645643896,1.0214218785975473,False,False,False,False,-0.002538487982175965,-0.034565147276126786,False,False,False,False,-56539147,-54645885.81652588,False,False,False,False,1983179.6366730726,False,False,False,False
