date,Close,High,Low,Open,Volume,aVWAP_OB_bull_817,aVWAP_OB_bull_456,aVWAP_OB_bull_298,aVWAP_OB_bull_248,aVWAP_OB_bear_783,aVWAP_OB_bear_419,aVWAP_OB_bear_155,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,72.7272091425,72.7354324814,71.937160082,72.4163669325,84924,,,,,,,,#000000,,,,,,False,False,False,False,False,,72.3362962817,72.3362962817,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,84924.0,False,False,False,False
2022-01-04 00:00:00+00:00,71.8036295051,72.8537827747,71.1362397675,72.8094425314,100308,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,71.9950112711,72.3362962817,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-100308,-3933.6470588235293,False,False,False,False,85527.29411764706,False,False,False,False
2022-01-05 00:00:00+00:00,69.316168171,71.3358202023,69.316168171,71.2371401357,255264,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,70.32599418665001,70.32599418665001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-355572,-17723.386389850057,False,False,False,False,92183.63552479817,False,False,False,False
2022-01-06 00:00:00+00:00,69.2849194832,69.8572638699,68.8869098809,68.8918438842,152136,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,69.3720868754,69.3720868754,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-507708,-36938.46927652261,False,False,False,False,94534.70864147275,False,False,False,False
2022-01-07 00:00:00+00:00,68.4724536009,69.5858936866,68.1385860419,69.1385440509,187776,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,68.86223986425,68.86223986425,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-695484,-62763.78420685505,False,False,False,False,98191.22987121892,False,False,False,False
2022-01-10 00:00:00+00:00,68.5102809598,68.5793570064,66.2982027984,67.5284142963,245922,,,,,,,,#000000,,,,0.18615795807110141,-49.81942678067103,False,False,False,True,True,,67.4387799024,68.86223986425,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-449562,-77932.34168893917,False,False,False,False,103984.59340568093,False,False,False,False
2022-01-11 00:00:00+00:00,69.5414876566,69.6385230555,68.1352967064,68.2471341153,228006,,,,,,,,#000000,,,,4.433808568466047,-45.70367347958164,False,False,False,True,True,,68.88690988095,68.88690988095,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-221556,-83564.64201486312,False,False,False,False,108848.17797800718,False,False,False,False
2022-01-12 00:00:00+00:00,69.6895077566,70.3746270128,69.4230715765,70.0496899999,85926,,,,,,,,#000000,,,,8.372478538646,-41.98862560856411,False,False,False,True,True,,68.88690988095,69.89884929465,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-135630,-85606.42075937829,False,False,False,False,107949.26903769317,False,False,False,False
2022-01-13 00:00:00+00:00,67.7767591308,70.1209534548,67.7767591308,70.0809386877,131070,,,,,,,,#000000,,,,10.112044367429194,-40.47876961349387,False,False,False,True,True,,68.88690988095,69.89884929465,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-266700,-92708.1297492066,False,False,False,False,108855.96436954834,False,False,False,False
2022-01-14 00:00:00+00:00,68.2454894475,68.2981188164,67.1715213885,67.1715213885,142050,,,,,,,,#000000,,,,12.651332607300112,-38.19581684631734,False,False,False,True,True,,67.73482010245,69.89884929465,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-124650,-93960.75211198282,False,False,False,False,110157.69125701702,False,False,False,False
