date,Close,High,Low,Open,Volume,aVWAP_OB_bull_115,aVWAP_OB_bear_137,aVWAP_OB_bear_57,aVWAP_OB_bear_46,aVWAP_OB_bear_33,aVWAP_OB_bear_12,aVWAP_OB_bear_2,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,54.1,61.0,53.9,60.7,2670757,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,57.45,57.45,1,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,2670757.0,False,False,False,False
2022-01-07 00:00:00+00:00,55.1,59.7,52.2,55.1,2446096,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,,False,False,True,False,False,,55.95,55.95,-1,0,,,False,False,False,False,,,False,False,False,False,2446096,181192.2962962963,False,False,False,False,2654115.4444444445,False,False,False,False
2022-01-14 00:00:00+00:00,55.1,60.499,53.8,55.9,3029873,,,,,,,56.46633333333334,-1.0,60.499,53.8,0.0,,#000000,,,,100.0,50.0,False,False,True,False,True,,55.95,57.1495,-1,0,,,False,False,False,False,,,False,False,False,False,2446096,348962.94101508916,False,False,False,False,2681949.3374485597,False,False,False,False
2022-01-21 00:00:00+00:00,44.6,55.0,44.11,55.0,2836154,,,,,,,52.32622509619089,0.0,0.0,0.0,0.0,,#000000,,,,79.48016415868673,30.442031463748293,False,False,True,False,False,,49.555,49.555,-1,0,,,False,False,False,False,,,False,False,False,False,-390058,294220.6490880455,False,False,False,False,2693371.9050449627,False,False,False,False
2022-01-28 00:00:00+00:00,39.1,43.85,37.1,43.7,4412584,,,,,,,47.04176004802595,0.0,0.0,0.0,0.0,40.01666666666667,#000000,,40.01666666666667,,62.93920181264535,15.397827206473764,False,False,False,True,False,,40.475,40.475,-1,0,,,False,False,False,False,,,False,False,False,False,-4802642,-83324.7323258837,False,False,False,False,2820720.949115706,False,False,False,False
2022-02-04 00:00:00+00:00,42.1,45.6,38.7,39.246,2764695,,,,,,,46.00135642673721,0.0,0.0,0.0,0.0,40.832008769154264,#000000,,40.832008769154264,,53.58325873223581,7.587983347891985,False,False,False,True,False,,40.475,42.150000000000006,1,0,,,False,False,False,False,,,False,False,False,False,-2037947,-228111.5669684108,False,False,False,False,2816570.878810839,False,False,False,False
2022-02-11 00:00:00+00:00,44.9,48.25,40.7,42.2,3852267,,,,,,,45.68564090362606,0.0,0.0,0.0,0.0,42.15386850162887,#000000,,42.15386850162887,,48.81487188362626,4.1642730274032544,False,False,False,True,False,,44.475,44.475,1,0,,,False,False,False,False,,,False,False,False,False,1814320,-76820.33978556556,False,False,False,False,2893289.110010036,False,False,False,False
2022-02-18 00:00:00+00:00,41.3,49.0,41.0,43.7,2447363,,,,,,,45.442842884468696,0.0,0.0,0.0,0.0,42.44674742183093,#000000,,42.44674742183093,,43.93404538755516,0.45816884730647445,False,False,False,True,False,,44.475,44.475,-1,0,,,False,False,False,False,,,False,False,False,False,-633043,-118022.01831996812,False,False,False,False,2860257.546305589,False,False,False,False
2022-02-25 00:00:00+00:00,37.7,40.97,34.7,40.1,2160484,,,,,,,44.67394916400895,0.0,0.0,0.0,0.0,41.80336471111266,#000000,,41.80336471111266,,39.24523914079594,-3.213392262526682,False,False,False,True,False,,44.475,14.682875000000003,-1,0,,,False,False,False,False,,,False,False,False,False,-2793527,-316207.572518489,False,False,False,False,2808422.468801471,False,False,False,False
2022-03-04 00:00:00+00:00,33.4,38.9,32.9,37.02,1983699,,,,,,,43.86252752124828,0.0,0.0,0.0,0.0,41.044979182334444,#000000,,41.044979182334444,,34.78304069483096,-6.805430732701126,False,True,False,True,False,,44.475,13.310375,-1,0,,,False,False,False,False,,,False,False,False,False,-4777226,-646653.3819615638,False,False,False,False,2747331.8414828433,False,False,False,False
2022-03-11 00:00:00+00:00,31.7,34.8,31.2,33.0,2558801,,,,,,,42.75280054479422,0.0,0.0,0.0,0.0,39.969933118244654,#000000,,39.969933118244654,,31.041037275995244,-9.837241643759093,False,True,False,True,False,,44.475,11.572500000000005,-1,1,,,False,False,False,False,,,False,False,False,False,-7336027,-1142162.5388532998,False,False,False,False,2733366.5939655956,False,False,False,False
2022-03-18 00:00:00+00:00,35.5,36.5,28.9,31.8,2598796,,,,,,,41.92543556371793,0.0,0.0,0.0,0.0,36.440165316581655,#000000,,36.440165316581655,,30.54506453026737,-9.908751420142472,False,True,False,True,False,,44.475,12.54375000000001,-1,1,,,False,False,False,False,,,False,False,False,False,-4737231,-1408463.906345648,False,False,False,False,2723398.4018199956,False,False,False,False
2022-03-25 00:00:00+00:00,44.6,45.6,34.35,35.5,8419917,,,,,,41.51666666666667,41.83257614742874,-1.0,45.6,34.35,0.0,40.34452142081057,#000000,,40.34452142081057,,34.171088741634335,-9.908751420142472,False,True,False,True,True,,44.475,18.41250000000001,1,0,,,False,False,False,False,,,False,False,False,False,3682686,-1031341.6910607852,False,False,False,False,3145362.742425922,False,False,False,False
2022-04-01 00:00:00+00:00,39.5,45.4,39.2,42.9,7080622,,,,,,41.44814690099916,41.757847189141096,0.0,0.0,0.0,0.0,40.63750628665278,#000000,,40.63750628665278,,35.615157447429176,-9.908751420142472,False,True,False,True,True,,63.599999999999994,21.000000000000004,1,0,,,False,False,False,False,,,False,False,False,False,-3397936,-1206644.9732044307,False,False,False,False,3436863.42817215,False,False,False,False
2022-04-08 00:00:00+00:00,34.9,42.0,34.3,40.1,3953664,,,,,,40.55770175301793,41.3722386986632,0.0,0.0,0.0,0.0,40.050058439265456,#000000,,40.050058439265456,,35.71485734286299,-9.908751420142472,False,True,False,True,True,,59.506249999999994,21.000000000000004,1,1,,,False,False,False,False,,,False,False,False,False,-7351600,-1661826.8270411394,False,False,False,False,3475144.95201125,False,False,False,False
2022-04-15 00:00:00+00:00,35.4,37.841,33.3,34.2,1544780,,,,,,40.18663975822067,41.189935504382944,0.0,0.0,0.0,0.0,39.783096748008866,#000000,,39.783096748008866,,35.977344346545614,-9.908751420142472,False,True,False,True,True,,55.629625,21.000000000000004,1,1,,,False,False,False,False,,,False,False,False,False,-5806820,-1968863.3583714254,False,False,False,False,3332154.9555659723,False,False,False,False
2022-04-22 00:00:00+00:00,30.5,35.5,29.9,35.5,2497081,,,,,,39.31304924419114,40.74822271503546,0.0,0.0,0.0,0.0,39.113662967629985,#000000,,39.113662967629985,,35.195623824631646,-9.908751420142472,False,True,False,True,True,,52.384125000000004,21.000000000000004,1,1,,,False,False,False,False,,,False,False,False,False,-8303901,-2438125.405899468,False,False,False,False,3270297.6255240487,False,False,False,False
2022-04-29 00:00:00+00:00,30.3,31.85,27.9,30.0,2814399,,,,,,38.318626233474745,40.19863155437391,0.0,0.0,0.0,0.0,38.321827926105414,#000000,,38.321827926105414,,34.549887347149564,-9.908751420142472,False,True,False,True,True,,48.790375,21.000000000000004,1,0,,,False,False,False,False,,,False,False,False,False,-11118300,-3081101.301758766,False,False,False,False,3236527.3569667116,False,False,False,False
2022-05-06 00:00:00+00:00,28.1,32.05,27.5,29.9,2951643,,,,,,37.40051954485664,39.63885571678699,0.0,0.0,0.0,0.0,37.567499831330466,#000000,,37.567499831330466,,33.63096800677237,-9.908751420142472,False,True,False,True,True,,49.046625,21.000000000000004,1,0,,,False,False,False,False,,,False,False,False,False,-14069943,-3895089.575702561,False,False,False,False,3215424.812006214,False,False,False,False
2022-05-13 00:00:00+00:00,28.4,28.4,22.0,27.2,4026239,,,,,,36.05387546632313,38.76953603195876,0.0,0.0,0.0,0.0,36.4278765324542,#000000,,36.4278765324542,,33.046343860953584,-9.908751420142472,False,True,False,True,False,,44.021625,21.000000000000004,1,0,,,False,False,False,False,,,False,False,False,False,-10043704,-4350542.49602089,False,False,False,False,3275485.122227976,False,False,False,False
2022-05-20 00:00:00+00:00,29.3,31.5,27.55,28.0,3575596,,,,,,35.41333649893809,38.26085676293134,0.0,0.0,0.0,0.0,35.862312859880966,#000000,,35.862312859880966,,32.99535073816046,-9.908751420142472,False,True,False,True,False,,45.609125,21.000000000000004,1,0,,,False,False,False,False,,,False,False,False,False,-6468108,-4507399.200019343,False,False,False,False,3297715.557618496,False,False,False,False
2022-05-27 00:00:00+00:00,16.8,29.6,16.2,29.3,13394616,,,,,,31.536443326655803,35.30801985120439,0.0,0.0,0.0,0.0,32.3723920128996,#000000,,32.3723920128996,,30.902750709668954,-11.213773014246442,False,True,False,True,False,,41.684125,21.000000000000004,-1,0,,,False,False,False,False,,,False,False,False,False,-19862724,-5644830.666684576,False,False,False,False,4045634.108906015,False,False,False,False
2022-06-03 00:00:00+00:00,16.0,17.6,15.0,17.28,8553503,,,,,,29.305943085652842,33.439205191019155,0.0,0.0,0.0,0.0,30.2921074857917,#000000,,30.2921074857917,,29.17594418208088,-13.25015280171877,False,True,False,True,False,,33.171625000000006,-0.5716250000000009,-1,0,,,False,False,False,False,,,False,False,False,False,-28416227,-7331600.765448681,False,False,False,False,4379550.323061125,False,False,False,False
2022-06-10 00:00:00+00:00,14.0,16.6,13.6,16.3,4961204,,,,,,28.172275381367758,32.43503212552002,0.0,0.0,0.0,0.0,29.215097369683473,#000000,,29.215097369683473,,27.58470344658205,-15.1221633894681,False,True,False,True,False,,31.393750000000004,-1.1937500000000014,-1,0,,,False,False,False,False,,,False,False,False,False,-33377431,-9260921.523563594,False,False,False,False,4422635.780612153,False,False,False,False
2022-06-17 00:00:00+00:00,12.9,13.7,12.1,13.3,5340942,,,,,,26.992078982672055,31.36775896603756,0.0,0.0,0.0,0.0,24.288673638276435,#000000,,24.288673638276435,,26.21173963257329,-16.7596891485112,False,True,False,True,False,,27.806250000000002,-2.006250000000005,-1,0,,,False,False,False,False,,,False,False,False,False,-38718373,-11442954.966262586,False,False,False,False,4490658.463529771,False,False,False,False
2022-06-24 00:00:00+00:00,15.3,16.1,12.6,13.5,4088791,,,,,,26.30363674650279,30.69727482974834,0.0,0.0,0.0,0.0,23.97500019650421,#000000,,23.97500019650421,,26.20467342651756,-17.078800790620548,False,True,False,True,False,,27.806250000000002,-0.3874999999999975,-1,0,,,False,False,False,False,-0.3189072519620026,-0.3189072519620026,False,False,False,False,-34629582,-13160482.89468758,False,False,False,False,4460890.503268307,False,False,False,False
