date,Close,High,Low,Open,Volume,aVWAP_OB_bull_171,aVWAP_OB_bull_122,aVWAP_OB_bull_95,aVWAP_OB_bull_41,aVWAP_OB_bear_80,aVWAP_OB_bear_32,aVWAP_OB_bear_23,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,65.9987670355,66.1181405854,65.1650029394,65.1650029394,7826,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,65.64157176239999,65.64157176239999,1,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,7826.0,False,False,False,False
2022-01-07 00:00:00+00:00,64.9706739048,66.0533642405,64.6930609982,66.0441104769,15741,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,,False,False,False,True,False,,65.37321261935,65.64157176239999,-1,0,,,False,False,False,False,,,False,False,False,False,-15741,-1166.0,False,False,False,False,8412.296296296296,False,False,False,False
2022-01-14 00:00:00+00:00,64.0915663673,64.923664786,62.6849943072,63.0921599036,13702,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,-50.0,False,False,False,True,True,,63.8043295466,65.64157176239999,1,0,,,False,False,False,False,,,False,False,False,False,-29443,-3260.5925925925926,False,False,False,False,8804.126200274348,False,False,False,False
2022-01-21 00:00:00+00:00,62.3568558517,63.8787298056,62.2248971834,63.4993254999,23179,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,-50.0,False,False,False,True,True,,63.0518134945,65.64157176239999,-1,0,,,False,False,False,False,,,False,False,False,False,-52622,-6916.9931412894375,False,False,False,False,9868.931666920693,False,False,False,False
2022-01-28 00:00:00+00:00,60.8763462208,62.111260967,59.5560192371,60.8342415967,69369,,,,,,,,0.0,0.0,0.0,0.0,60.84787547496666,#000000,,60.84787547496666,,0.0,-50.0,False,False,False,True,True,,60.83364010205,65.64157176239999,1,0,,,False,False,False,False,,,False,False,False,False,-121991,-15440.993649342072,False,False,False,False,14276.344136037678,False,False,False,False
2022-02-04 00:00:00+00:00,61.2655595159,63.1014136671,60.9545405228,61.3061835379,83061,,,,,,,,0.0,0.0,0.0,0.0,61.35244390077707,#000000,,61.35244390077707,,1.8105711460402618,-48.27429937643038,False,False,False,True,True,,60.83364010205,65.64157176239999,-1,0,,,False,False,False,False,,,False,False,False,False,-38930,-17180.920045687104,False,False,False,False,19371.503829664514,False,False,False,False
2022-02-11 00:00:00+00:00,61.1303620304,62.5461878539,60.7925996607,61.3570792374,53087,,,,,,,,0.0,0.0,0.0,0.0,61.3879027254546,#000000,,61.3879027254546,,3.1655069821251196,-47.04652904951497,False,False,False,True,True,,60.83364010205,65.64157176239999,-1,0,,,False,False,False,False,,,False,False,False,False,-92017,-22724.333375636208,False,False,False,False,21868.947990430104,False,False,False,False
2022-02-18 00:00:00+00:00,60.4455835274,62.0094695679,59.9273727685,60.8620028873,76540,,,,,,,,0.0,0.0,0.0,0.0,61.226777671294585,#000000,,61.226777671294585,,3.977335125178125,-46.36680338063107,False,False,False,True,True,,60.83364010205,65.64157176239999,-1,0,,,False,False,False,False,,,False,False,False,False,-168557,-33526.75312558908,False,False,False,False,25918.655546694543,False,False,False,False
2022-02-25 00:00:00+00:00,60.0384179311,60.6899754229,57.4381103728,60.1402093302,21862,,,,,,,,0.0,0.0,0.0,0.0,61.09456773391628,#000000,,61.09456773391628,,4.486536362541981,-45.977234743901086,False,False,False,True,True,,60.83364010205,52.45425310007501,-1,0,,,False,False,False,False,,,False,False,False,False,-190419,-45148.40104221211,False,False,False,False,25618.16254323569,False,False,False,False
2022-03-04 00:00:00+00:00,55.8279555146,59.8903577143,55.1710308399,59.8903577143,27481,,,,,,,,0.0,0.0,0.0,0.0,60.75197129121606,#000000,,60.75197129121606,,4.225166640616899,-45.977234743901086,True,False,False,True,False,,60.83364010205,49.6057480359875,-1,0,,,False,False,False,False,,,False,False,False,False,-217900,-57944.81577982602,False,False,False,False,25756.15050299601,False,False,False,False
