date,Close,High,Low,Open,Volume,aVWAP_OB_bull_95,aVWAP_OB_bull_78,aVWAP_OB_bull_72,aVWAP_OB_bear_162,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,11.5583834427,11.5778092972,10.7133587708,11.5486705154,111952,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,11.145584033999999,11.145584033999999,1,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,111952.0,False,False,False,False
2022-01-07 00:00:00+00:00,11.7525797869,11.9178733942,11.5098188064,11.6652256426,29172,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,,False,False,True,False,False,,11.7138461003,11.7138461003,1,0,,,False,False,False,False,,,False,False,False,False,29172,2160.8888888888887,False,False,False,False,105820.14814814815,False,False,False,False
2022-01-14 00:00:00+00:00,11.5968204783,11.869229013,11.5676338496,11.7038381169,81005,,,,,0.0,0.0,0.0,0.0,,#000000,,,,89.72930809522558,8.917232380902306,False,False,True,False,True,,11.7138461003,11.7184314313,-1,0,,,False,False,False,False,,,False,False,False,False,-51833,-1838.6584362139918,False,False,False,False,103981.9890260631,False,False,False,False
2022-01-21 00:00:00+00:00,11.382785201,11.8205846318,11.3535985723,11.626007107,237004,,,,,0.0,0.0,0.0,0.0,,#000000,,,,76.90149287973026,8.917232380902306,False,False,True,False,True,,11.587091602049998,11.587091602049998,-1,0,,,False,False,False,False,,,False,False,False,False,-288837,-23097.794848346286,False,False,False,False,113835.4713204288,False,False,False,False
2022-01-28 00:00:00+00:00,11.1882076762,11.6746514882,10.4682708344,11.3341408198,176599,,,,,0.0,0.0,0.0,0.0,11.110376666266667,#000000,,11.110376666266667,,64.91266107006598,8.917232380902306,False,False,False,True,False,,11.0714611613,11.587091602049998,1,0,,,False,False,False,False,,,False,False,False,False,-465436,-55863.58782254285,False,False,False,False,118484.62159298963,False,False,False,False
2022-02-04 00:00:00+00:00,11.0082234658,11.5383499321,10.9449857702,11.1201055425,40213,,,,,0.0,0.0,0.0,0.0,11.120295148923011,#000000,,11.120295148923011,,54.471292131256654,35.70762477395043,False,False,False,True,False,,11.0714611613,11.587091602049998,-1,0,,,False,False,False,False,,,False,False,False,False,-505649,-89181.02576161375,False,False,False,False,112686.72369721263,False,False,False,False
2022-02-11 00:00:00+00:00,11.2563098099,11.3925140773,10.945083059,10.945083059,18050,,,,,0.0,0.0,0.0,0.0,11.126264665865909,#000000,,11.126264665865909,,50.806677244028364,31.829280384496457,False,False,False,True,False,,11.0714611613,11.587091602049998,1,0,,,False,False,False,False,,,False,False,False,False,-487599,-118693.4682977905,False,False,False,False,105676.59601593761,False,False,False,False
2022-02-18 00:00:00+00:00,11.3292763817,11.3341408198,10.9449857702,11.1882076762,31302,,,,,0.0,0.0,0.0,0.0,11.135265657870024,#000000,,11.135265657870024,,48.94175488482922,29.403411436673423,False,False,False,True,False,,11.0714611613,11.587091602049998,-1,1,,,False,False,False,False,,,False,False,False,False,-456297,-143701.137312769,False,False,False,False,100167.36668142372,False,False,False,False
2022-02-25 00:00:00+00:00,10.9936301514,11.382785201,10.5902709425,11.2247882509,49484,,,,,0.0,0.0,0.0,0.0,11.112319261013095,#000000,,11.112319261013095,,45.03543127500725,24.774758630524104,False,False,False,True,False,,11.0714611613,11.587091602049998,-1,1,,,False,False,False,False,,,False,False,False,False,-505781,-170521.86788219353,False,False,False,False,96413.04322354047,False,False,False,False
2022-03-04 00:00:00+00:00,10.8185103791,11.4703450872,10.7114927404,11.1006477901,134637,,,,,0.0,0.0,0.0,0.0,11.078770061780316,#000000,,11.078770061780316,,41.111106491114796,20.01667629000856,False,True,False,True,False,,11.0714611613,9.232314396875001,-1,1,,,False,False,False,False,,,False,False,False,False,-640418,-205328.98877980883,False,False,False,False,99244.44742920414,False,False,False,False
2022-03-11 00:00:00+00:00,10.5363729681,10.8476970078,10.3904398245,10.8476970078,56067,,,,,0.0,0.0,0.0,0.0,11.024816315386184,#000000,,11.024816315386184,,36.96404169918762,14.974010002805684,False,True,False,True,False,,11.0714611613,8.702090641762501,-1,1,,,False,False,False,False,,,False,False,False,False,-696485,-241710.91553686003,False,False,False,False,96046.11799000384,False,False,False,False
2022-03-18 00:00:00+00:00,11.1298344188,11.1298344188,10.370982072,10.5461018444,71067,,,,,0.0,0.0,0.0,0.0,10.941746420579666,#000000,,10.941746420579666,,38.71127717363005,14.974010002805684,False,True,False,True,False,,11.0714611613,8.723980613275,1,1,,,False,False,False,False,,,False,False,False,False,-625418,-270133.66253412963,False,False,False,False,94195.81295370725,False,False,False,False
2022-03-25 00:00:00+00:00,10.6433906068,11.139563295,10.4293553295,10.9741723989,19261,,,,,0.0,0.0,0.0,0.0,10.922534489101993,#000000,,10.922534489101993,,38.05625867102562,13.836739485484244,False,True,False,True,False,,12.624822186262499,8.944096438237501,1,1,,,False,False,False,False,,,False,False,False,False,-644679,-297877.76160567557,False,False,False,False,88645.08606824746,False,False,False,False
2022-04-01 00:00:00+00:00,11.5968204783,11.6746514882,10.4390842057,10.6823061117,402183,,,,,0.0,0.0,0.0,0.0,11.165451762551962,#000000,,11.165451762551962,,41.801164993795176,13.836739485484244,False,True,False,True,True,,13.1380568911875,8.975678802712501,1,1,,,False,False,False,False,,,False,False,False,False,-242496,-293775.40889414406,False,False,False,False,111870.11672985875,False,False,False,False
2022-04-08 00:00:00+00:00,11.382785201,11.664922612,11.1789086031,11.664922612,5655,,,,,0.0,0.0,0.0,0.0,11.167758807287656,#000000,,11.167758807287656,,43.89769115093513,13.836739485484244,False,True,False,False,True,,13.5175732732625,9.3262579418375,1,1,,,False,False,False,False,,,False,False,False,False,-248151,-290395.8230501334,False,False,False,False,104002.33030542478,False,False,False,False
2022-04-15 00:00:00+00:00,10.8248533065,11.4022762716,10.603142379,11.2073655661,15056,,,,,0.0,0.0,0.0,0.0,11.161300274968996,#000000,,11.161300274968996,,43.73609482196414,13.836739485484244,False,True,False,True,True,,13.252109057137499,9.3262579418375,1,1,,,False,False,False,False,,,False,False,False,False,-263207,-288381.83615753095,False,False,False,False,97413.71324576368,False,False,False,False
2022-04-22 00:00:00+00:00,10.5544147027,10.8662718315,10.5544147027,10.8661743761,10160,,,,,0.0,0.0,0.0,0.0,11.152152442591126,#000000,,11.152152442591126,,42.88541695191295,13.836739485484244,False,True,False,True,True,,12.779496575300001,9.3262579418375,1,1,,,False,False,False,False,,,False,False,False,False,-273367,-287269.6260717879,False,False,False,False,90950.47522755897,False,False,False,False
2022-04-29 00:00:00+00:00,9.9599370509,10.7200888023,9.7845174159,10.5544147027,83235,,,,,0.0,0.0,0.0,0.0,11.026270058699774,#000000,,11.026270058699774,,40.88380593725622,10.664164088211542,False,True,False,True,True,,12.387726057150001,9.3262579418375,1,0,,,False,False,False,False,,,False,False,False,False,-356602,-292405.3574738777,False,False,False,False,90378.9585440361,False,False,False,False
2022-05-06 00:00:00+00:00,9.3654593991,9.8429906276,9.3654593991,9.7455352748,71164,,,,,0.0,0.0,0.0,0.0,10.882798242435086,#000000,,10.882798242435086,,38.27804724750404,6.953083283081469,False,True,False,True,False,,11.7911056370875,9.3262579418375,1,0,,,False,False,False,False,,,False,False,False,False,-427766,-302432.071735072,False,False,False,False,88955.6282815149,False,False,False,False
