date,Open,High,Low,Close,Volume,aVWAP_OB_bull_625,aVWAP_OB_bull_604,aVWAP_OB_bull_540,aVWAP_OB_bear_880,aVWAP_OB_bear_841,aVWAP_OB_bear_247,OB,OB_High,OB_Low,OB_Mitigated_Index,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-02 15:00:00+00:00,194.0,194.0,191.895,191.895,619.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,,,False,False,False,False,False,,192.9475,192.9475,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,619.0,False,False,False,False
2024-12-02 16:00:00+00:00,191.895,192.63,191.895,192.425,400.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,100.0,,False,False,True,False,False,,192.2625,192.9475,1,0,,,False,False,False,False,,,False,False,False,False,400.0,6.2015503875969,False,False,False,False,615.6046511627907,False,False,False,False
2024-12-02 17:00:00+00:00,192.37,192.68,192.1,192.51,440.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,100.0,50.0,False,False,True,False,True,,192.2625,192.9475,-1,0,,,False,False,False,False,,,False,False,False,False,840.0,19.12865813352563,False,False,False,False,612.8820984315846,False,False,False,False
2024-12-02 18:00:00+00:00,192.51,192.87,192.22,192.75,246.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,100.0,50.0,False,False,True,False,True,,192.2625,192.9475,-1,0,,,False,False,False,False,,,False,False,False,False,1086.0,35.66929909269578,False,False,False,False,607.1940038822578,False,False,False,False
2024-12-02 19:00:00+00:00,192.75,192.94,192.75,192.82,405.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,100.0,50.0,False,False,True,False,True,,192.2625,192.9475,-1,0,,,False,False,False,False,,,False,False,False,False,1491.0,58.23256577342917,False,False,False,False,604.0592131243934,False,False,False,False
2024-12-02 20:00:00+00:00,192.82,192.82,192.0,192.3,1900.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,87.69943550327207,38.72448254466606,False,False,True,False,False,,192.2625,192.9475,-1,0,,,False,False,False,False,,,False,False,False,False,-409.0,50.98865002500391,False,False,False,False,624.1513183472711,False,False,False,False
2024-12-03 15:00:00+00:00,193.075,193.075,191.92,192.04,180.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,75.79821881681377,28.49839860967529,False,False,True,False,False,,192.2625,192.9475,-1,0,,,False,False,False,False,,,False,False,False,False,-589.0,41.066345373453466,False,False,False,False,617.2652513961506,False,False,False,False
2024-12-03 16:00:00+00:00,192.04,192.04,191.02,191.02,497.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,61.345519513228005,16.338372553439072,False,False,True,False,False,,191.53,191.53,-1,0,,,False,False,False,False,,,False,False,False,False,-1086.0,23.592448545958064,False,False,False,False,615.4006738551249,False,False,False,False
2024-12-03 17:00:00+00:00,191.34,191.345,190.9,190.96,443.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,50.817274610735524,8.140925230141178,False,False,False,True,False,,191.1225,191.1225,-1,0,,,False,False,False,False,,,False,False,False,False,-1529.0,-0.4787522066924481,False,False,False,False,612.7277951907043,False,False,False,False
2024-12-03 18:00:00+00:00,191.0,191.975,191.0,191.545,1681.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,48.33931904606063,7.2846406530908325,False,False,False,True,False,,191.1225,191.4875,1,0,,,False,False,False,False,,,False,False,False,False,152.0,1.8852594554268145,False,False,False,False,629.2901549551896,False,False,False,False
