date,Close,High,Low,Open,Volume,aVWAP_OB_bull_8,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-21 00:00:00+00:00,9.98,10.0,9.95,9.96,366818,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,9.975,9.975,1,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,366818.0,False,False,False,False
2025-03-28 00:00:00+00:00,9.97,9.99,9.96,9.98,1373270,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,,False,False,False,True,False,,9.975,9.975000000000001,-1,0,,,False,False,False,False,,,False,False,False,False,-1373270,-101723.7037037037,False,False,False,False,441370.0,False,False,False,False
2025-04-04 00:00:00+00:00,10.0,10.01,9.985,10.0,113456,,0.0,0.0,0.0,0.0,,#000000,,,,16.949152542372882,-83.89830508474576,False,False,False,True,True,,9.975,9.997499999999999,1,0,,,False,False,False,False,,,False,False,False,False,-1259814,-187508.17009602193,False,False,False,False,417080.0740740741,False,False,False,False
2025-04-11 00:00:00+00:00,10.01,10.04,10.01,10.04,81613,,0.0,0.0,0.0,0.0,,#000000,,,,31.26069513206864,-69.46312452851826,False,False,False,False,True,,9.975,10.024999999999999,-1,0,,,False,False,False,False,,,False,False,False,False,-1178201,-260892.82416298328,False,False,False,False,392230.66117969825,False,False,False,False
2025-04-18 00:00:00+00:00,10.0,10.05,10.0,10.04,10453,,0.0,0.0,0.0,0.0,,#000000,,,,39.018943370789664,-61.18132417566476,False,False,True,False,True,,9.975,10.025,-1,0,,,False,False,False,False,,,False,False,False,False,-1188654,-329615.87422498455,False,False,False,False,363950.8344256465,False,False,False,False
2025-04-25 00:00:00+00:00,10.04,10.045,9.99,9.99,469657,,0.0,0.0,0.0,0.0,,#000000,,,,48.39320624457174,-51.061256106295176,False,False,True,False,True,,10.0175,10.025,1,0,,,False,False,False,False,,,False,False,False,False,-718997,-358458.9205786894,False,False,False,False,371780.9207644875,False,False,False,False
2025-05-02 00:00:00+00:00,10.07,10.07,10.02,10.02,440940,,0.0,0.0,0.0,0.0,,#000000,,,,56.78331691220815,-41.72069879910025,False,False,True,False,True,,10.045,10.045,1,0,,,False,False,False,False,,,False,False,False,False,-278057,-352503.2227580457,False,False,False,False,376903.81552267366,False,False,False,False
2025-05-09 00:00:00+00:00,10.1,10.1,10.04,10.07,5118,,0.0,0.0,0.0,0.0,10.08,#000000,,10.08,,63.985849146582254,-33.37022430931125,False,False,True,False,True,,10.210625,10.045,1,0,,,False,False,False,False,,,False,False,False,False,-272939,-346609.5766278201,False,False,False,False,349364.1254839571,False,False,False,False
2025-05-16 00:00:00+00:00,10.09,10.1,10.05,10.1,184127,10.08,1.0,10.1,10.05,0.0,10.08,#000000,,10.08,,68.14446250404022,-27.78771401593376,False,False,True,False,True,,10.215625,10.045,1,0,,,False,False,False,False,,,False,False,False,False,-457066,-354791.53391464823,False,False,False,False,337124.3384110714,False,False,False,False
2025-05-23 00:00:00+00:00,10.09,10.09,10.09,10.09,5,10.080000271544327,0.0,0.0,0.0,0.0,10.08000026787256,#000000,,10.08000026787256,,71.37893955984086,-22.896991722435793,True,False,True,False,True,,10.219375,10.045,1,0,,,False,False,False,False,,,False,False,False,False,-457066,-362367.42029134097,False,False,False,False,312152.5355658069,False,False,False,False
2025-05-30 00:00:00+00:00,10.08,10.085,10.08,10.08,139721,10.08071921005312,0.0,0.0,0.0,0.0,10.080713615461116,#000000,,10.080713615461116,,72.47689983412576,-19.89062414961041,True,False,True,False,True,,10.200624999999999,10.045,1,0,,,False,False,False,False,,,False,False,False,False,-596787,-379731.83360309346,False,False,False,False,299379.82922759897,False,False,False,False
2025-06-06 00:00:00+00:00,10.095,10.095,10.08,10.08,5124,10.080863763525516,0.0,0.0,0.0,0.0,10.080857147530477,#000000,,10.080857147530477,,73.91133294896767,-16.40031318683578,True,False,True,False,True,,10.196250000000001,10.045,1,0,,,False,False,False,False,,,False,False,False,False,-591663,-395430.4385213828,False,False,False,False,277583.10113666573,False,False,False,False
2025-06-13 00:00:00+00:00,10.1,10.11,10.09,10.09,2520,10.081009234874927,0.0,0.0,0.0,0.0,10.081001562513192,#000000,,10.081001562513192,,75.20445351037164,-12.963906703552205,True,False,True,False,True,,10.1975,10.045,1,1,,,False,False,False,False,,,False,False,False,False,-589143,-409779.5171494285,False,False,False,False,257208.05660802382,False,False,False,False
2025-06-20 00:00:00+00:00,10.104,10.11,10.1,10.1,125801,10.087517307459615,0.0,0.0,0.0,0.0,10.08747570684504,#000000,,10.08747570684504,,76.35194485741688,-9.632870101118073,True,False,True,False,True,,10.185625,10.045,1,1,,,False,False,False,False,,,False,False,False,False,-463342,-413747.108471693,False,False,False,False,247474.200562985,False,False,False,False
2025-06-27 00:00:00+00:00,10.12,10.1286,10.1122,10.12,3894,10.087793821373022,0.0,0.0,0.0,0.0,10.087751050707812,#000000,,10.087751050707812,,77.76283705748573,-6.054073903043225,True,False,True,False,True,,10.1915,10.0493,1,1,,,False,False,False,False,,,False,False,False,False,-459448,-417132.35969601205,False,False,False,False,229431.22274350462,False,False,False,False
