date,Open,High,Low,Close,Volume,aVWAP_OB_bull_816,aVWAP_OB_bull_424,aVWAP_OB_bull_384,aVWAP_OB_bull_182,aVWAP_OB_bull_161,aVWAP_OB_bear_642,OB,OB_High,OB_Low,OB_Mitigated_Index,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-02 15:00:00+00:00,18.48,18.635,18.465,18.54,29634.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,,,False,False,False,False,False,,18.55,18.55,1,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,29634.0,False,False,False,False
2024-12-02 16:00:00+00:00,18.54,18.675,18.54,18.675,11123.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,100.0,,False,False,True,False,False,,18.55,18.6075,1,0,,,False,False,False,False,,,False,False,False,False,11123.0,172.4496124031008,False,False,False,False,29347.00775193798,False,False,False,False
2024-12-02 17:00:00+00:00,18.675,18.675,18.57,18.58,11664.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,87.53355204294652,0.13420817178609923,False,False,True,False,True,,18.55,18.622500000000002,-1,0,,,False,False,False,False,,,False,False,False,False,-541.0,161.38837810227753,False,False,False,False,29072.852592993204,False,False,False,False
2024-12-02 18:00:00+00:00,18.58,18.61,18.52,18.595,5231.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,79.50713782225374,0.13420817178609923,False,False,True,False,True,,18.55,18.622500000000002,-1,0,,,False,False,False,False,,,False,False,False,False,4690.0,231.59941099991664,False,False,False,False,28703.21146752044,False,False,False,False
2024-12-02 19:00:00+00:00,18.595,18.605,18.54,18.55,3990.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,70.57063696206748,0.13420817178609923,False,False,True,False,True,,18.55,18.622500000000002,-1,0,,,False,False,False,False,,,False,False,False,False,700.0,238.86143563557684,False,False,False,False,28320.060902132525,False,False,False,False
2024-12-02 20:00:00+00:00,18.55,18.585,18.5,18.505,18941.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,61.819641727855476,0.13420817178609923,False,False,True,False,False,,18.5425,18.5425,-1,0,,,False,False,False,False,,,False,False,False,False,-18241.0,-47.648043986680165,False,False,False,False,28174.64910520024,False,False,False,False
2024-12-03 15:00:00+00:00,19.31,19.51,19.115,19.5,14861.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,69.41522950273233,0.13420817178609923,False,False,True,False,False,,18.5425,19.3125,1,0,,,False,False,False,False,,,False,False,False,False,-3380.0,-99.31241539773939,False,False,False,False,27968.23594077853,False,False,False,False
2024-12-03 16:00:00+00:00,19.5,19.775,19.48,19.735,10085.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,75.41482772486384,0.13420817178609923,False,False,True,False,False,,19.627499999999998,19.627499999999998,1,0,,,False,False,False,False,,,False,False,False,False,6705.0,6.180800344861225,False,False,False,False,27690.976468828474,False,False,False,False
2024-12-03 17:00:00+00:00,19.735,19.75,19.57,19.62,4753.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,77.49596843390216,0.13420817178609923,False,False,True,False,False,,19.627499999999998,19.66,-1,0,,,False,False,False,False,,,False,False,False,False,1952.0,36.34853987439826,False,False,False,False,27335.34892667609,False,False,False,False
2024-12-03 18:00:00+00:00,19.62,19.64,19.555,19.615,4250.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,78.88646271084157,0.13420817178609923,False,False,True,False,True,,19.5975,19.66,1,0,,,False,False,False,False,,,False,False,False,False,-2298.0,0.15708964378743673,False,False,False,False,26977.436540215997,False,False,False,False
2024-12-03 19:00:00+00:00,19.62,19.62,19.41,19.42,3019.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,76.38573826651142,0.13420817178609923,False,False,True,False,True,,19.515,19.66,-1,0,,,False,False,False,False,,,False,False,False,False,-5317.0,-82.27945438169765,False,False,False,False,26605.987911685515,False,False,False,False
2024-12-03 20:00:00+00:00,19.42,19.46,19.36,19.365,33655.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,73.7170884883168,0.13420817178609923,False,False,True,False,True,,19.41,19.41,-1,0,,,False,False,False,False,,,False,False,False,False,-38972.0,-685.2208581897332,False,False,False,False,26715.27492080667,False,False,False,False
2024-12-04 15:00:00+00:00,19.495,19.675,19.455,19.58,5069.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,73.30996458191436,0.13420817178609923,False,False,True,False,True,,19.41,19.564999999999998,1,0,,,False,False,False,False,,,False,False,False,False,-33903.0,-1200.2251859697374,False,False,False,False,26379.673759243775,False,False,False,False
2024-12-04 16:00:00+00:00,19.585,19.725,19.575,19.65,9480.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,73.44620742858619,0.7301945047000302,False,False,True,False,True,,19.65,19.65,1,0,,,False,False,False,False,,,False,False,False,False,-24423.0,-1560.2682063422997,False,False,False,False,26117.663313364024,False,False,False,False
2024-12-04 17:00:00+00:00,19.65,19.715,19.605,19.61,7100.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,72.85213341899399,2.1682853960928554,False,False,True,False,True,,19.65,19.66,-1,0,,,False,False,False,False,,,False,False,False,False,-31523.0,-2024.8066837633494,False,False,False,False,25822.815820133572,False,False,False,False
2024-12-04 18:00:00+00:00,19.615,19.62,19.52,19.52,3777.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,70.89697717712936,2.1682853960928554,False,False,True,False,True,,19.65,18.970937499999998,-1,0,,,False,False,False,False,,,False,False,False,False,-35300.0,-2540.7011537825224,False,False,False,False,25481.020226022974,False,False,False,False
2024-12-04 19:00:00+00:00,19.525,19.59,19.475,19.54,4627.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,69.67545051774806,2.502438728587073,False,False,True,False,True,,19.65,18.943749999999998,-1,0,,,False,False,False,False,,,False,False,False,False,-30673.0,-2976.860825816902,False,False,False,False,25157.70208298386,False,False,False,False
2024-12-04 20:00:00+00:00,19.535,19.58,19.51,19.57,22377.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,69.07831154154209,3.50478083247166,False,False,True,False,True,,19.65,18.9684375,-1,0,,,False,False,False,False,,,False,False,False,False,-8296.0,-3059.3280998352443,False,False,False,False,25114.59042278256,False,False,False,False
2024-12-05 15:00:00+00:00,19.48,19.48,19.245,19.345,11032.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,64.93664779429555,3.50478083247166,False,False,True,False,False,,19.65,18.7446875,-1,0,,,False,False,False,False,,,False,False,False,False,-19328.0,-3311.555571155628,False,False,False,False,24896.25568754562,False,False,False,False
2024-12-05 16:00:00+00:00,19.345,19.46,19.27,19.325,32081.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,61.69036398439772,3.50478083247166,False,False,True,False,False,,19.65,18.728437500000002,-1,0,,,False,False,False,False,,,False,False,False,False,-51409.0,-4057.2523840059284,False,False,False,False,25007.647072234835,False,False,False,False
2024-12-05 17:00:00+00:00,19.325,19.365,19.285,19.345,5927.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,59.635637866804444,3.50478083247166,False,False,True,False,False,,19.65,18.685624999999998,-1,0,,,False,False,False,False,,,False,False,False,False,-45482.0,-4699.496533091107,False,False,False,False,24711.82308661879,False,False,False,False
2024-12-05 18:00:00+00:00,19.345,19.465,19.335,19.465,4450.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,59.677655455693184,3.50478083247166,True,False,True,False,False,,19.65,18.752187499999998,-1,0,,,False,False,False,False,,,False,False,False,False,-41032.0,-5262.791160485043,False,False,False,False,24397.68629457819,False,False,False,False
2024-12-05 19:00:00+00:00,19.475,19.52,19.44,19.46,3210.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,59.61723779813826,3.50478083247166,True,False,True,False,False,,19.65,19.005625000000002,-1,0,,,False,False,False,False,,,False,False,False,False,-44242.0,-5867.119979702329,False,False,False,False,24069.19503419713,False,False,False,False
2024-12-05 20:00:00+00:00,19.465,19.51,19.445,19.465,13016.0,,,,,,,0.0,0.0,0.0,0.0,#000000,,,,59.641136574105225,3.50478083247166,True,False,True,False,False,,19.65,19.04625,-1,0,,,False,False,False,False,,,False,False,False,False,-31226.0,-6260.280910249579,False,False,False,False,23897.82766932586,False,False,False,False
